Mat,No.,ID,Qn,Q,Pt,SOC,SOE,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,SOH
NMC,66,J4-500,2.1,1.4674,5,30,20.96285714,3.7788,3.7961,3.8042,3.7878,3.781,3.7633,3.7549,3.7726,3.7775,3.8123,3.8284,3.7955,3.7825,3.7478,3.7307,3.7658,3.7763,3.8451,3.8761,3.811,3.7865,0.698761905
NMC,67,J4-600,2.1,1.3856,5,30,19.79428571,3.7924,3.8092,3.8175,3.8002,3.7943,3.7772,3.7689,3.7868,3.7912,3.8265,3.8417,3.8064,3.7958,3.762,3.745,3.7797,3.7903,3.8612,3.8895,3.8194,3.7996,0.659809524
NMC,1,D3-100,2.1,1.9155,5,35,31.925,3.7127,3.7295,3.7406,3.7217,3.714,3.6951,3.6852,3.7044,3.7118,3.7465,3.7679,3.7323,3.7152,3.6805,3.6576,3.6926,3.7112,3.781,3.8203,3.7468,3.718,0.912142857
NMC,2,D3-200,2.1,1.8499,5,35,30.83166667,3.7282,3.7465,3.7568,3.7391,3.7301,3.7146,3.7003,3.7189,3.7273,3.7633,3.7837,3.7484,3.7313,3.6951,3.6715,3.7084,3.7267,3.7968,3.8352,3.7658,3.7348,0.880904762
NMC,3,D3-300,2.1,1.8004,5,35,30.00666667,3.7462,3.7642,3.7735,3.7574,3.7484,3.732,3.7199,3.7372,3.7453,3.7782,3.7996,3.7655,3.75,3.7186,3.6923,3.7276,3.7441,3.8123,3.8498,3.7816,3.754,0.857333333
NMC,4,D3-400,2.1,1.7452,5,35,29.08666667,3.763,3.7797,3.7881,3.7717,3.7651,3.7484,3.7397,3.7565,3.762,3.7955,3.8116,3.7794,3.767,3.7341,3.7152,3.7481,3.7611,3.8256,3.8581,3.7934,3.7704,0.831047619
NMC,5,D3-500,2.1,1.6421,5,35,27.36833333,3.7806,3.7983,3.8054,3.7887,3.7831,3.7661,3.758,3.7748,3.7797,3.811,3.829,3.7961,3.7847,3.7512,3.7344,3.7692,3.7785,3.8467,3.8755,3.8092,3.7881,0.781952381
NMC,6,D3-600,2.1,1.5016,5,35,25.02666667,3.8092,3.8268,3.8337,3.8169,3.811,3.794,3.7868,3.8042,3.8082,3.8436,3.8566,3.8228,3.8123,3.7803,3.7639,3.7986,3.807,3.878,3.9034,3.8352,3.816,0.715047619
NMC,7,D4-100,2.1,1.9134,5,35,31.89,3.7127,3.731,3.74,3.7224,3.7143,3.696,3.6867,3.705,3.7121,3.7493,3.7664,3.7301,3.7155,3.6786,3.6594,3.6976,3.7115,3.7841,3.8175,3.7459,3.7183,0.911142857
NMC,8,D4-200,2.1,1.8448,5,35,30.74666667,3.7286,3.7434,3.7565,3.7388,3.7301,3.7124,3.7013,3.7193,3.7276,3.7605,3.7828,3.7503,3.7317,3.6972,3.6728,3.7093,3.727,3.7903,3.8333,3.7661,3.7351,0.87847619
NMC,9,D4-300,2.1,1.7955,5,35,29.925,3.7484,3.7658,3.7751,3.7577,3.7503,3.7338,3.7224,3.7403,3.7472,3.7825,3.8002,3.767,3.7518,3.7193,3.6957,3.731,3.7459,3.8163,3.8495,3.7841,3.7555,0.855
NMC,10,D4-400,2.1,1.7384,5,35,28.97333333,3.7655,3.78,3.7896,3.7738,3.7679,3.7518,3.7428,3.7586,3.7642,3.7958,3.8123,3.7816,3.7695,3.7369,3.7193,3.7524,3.763,3.8228,3.8569,3.7943,3.7729,0.827809524
NMC,11,D4-500,2.1,1.6765,5,35,27.94166667,3.7791,3.7949,3.8023,3.7865,3.7806,3.7648,3.7568,3.7726,3.7775,3.8098,3.8247,3.793,3.7828,3.7506,3.7341,3.7667,3.7763,3.8405,3.8687,3.807,3.7862,0.798333333
NMC,12,D4-600,2.1,1.6112,5,35,26.85333333,3.7958,3.8116,3.8188,3.8027,3.7977,3.7813,3.7741,3.7906,3.7946,3.8275,3.8408,3.8085,3.7992,3.7676,3.7524,3.7853,3.7934,3.8597,3.8842,3.8209,3.8023,0.767238095
NMC,13,E3-200,2.1,1.8787,5,35,31.31166667,3.722,3.7394,3.7496,3.7329,3.7236,3.709,3.6951,3.7121,3.7208,3.7552,3.7754,3.7431,3.7251,3.6932,3.6669,3.701,3.7202,3.7813,3.8256,3.7596,3.7282,0.894619048
NMC,14,E3-300,2.1,1.8272,5,35,30.45333333,3.741,3.758,3.7679,3.7512,3.7431,3.7264,3.7149,3.7317,3.7397,3.7741,3.793,3.7602,3.7447,3.7112,3.6879,3.7214,3.7388,3.8073,3.842,3.7766,3.7487,0.870095238
NMC,15,E3-400,2.1,1.7676,5,35,29.46,3.7614,3.7763,3.7859,3.7704,3.7633,3.7493,3.7385,3.7546,3.7605,3.7906,3.8089,3.7782,3.7651,3.7335,3.7146,3.7465,3.7589,3.8178,3.8538,3.7912,3.7689,0.841714286
NMC,16,E3-500,2.1,1.6929,5,35,28.215,3.7769,3.793,3.8008,3.785,3.7791,3.7639,3.7549,3.771,3.776,3.8082,3.8231,3.7912,3.7806,3.7478,3.732,3.7645,3.7744,3.8399,3.8681,3.8076,3.7853,0.806142857
NMC,17,E3-600,2.1,1.5726,5,35,26.21,3.8036,3.8197,3.8268,3.8104,3.8054,3.789,3.7822,3.7986,3.8027,3.8333,3.8488,3.8157,3.8067,3.7741,3.7605,3.7937,3.8017,3.8656,3.8926,3.8278,3.8101,0.748857143
NMC,18,E4-100,2.1,1.9052,5,35,31.75333333,3.7118,3.7304,3.7397,3.7224,3.7134,3.6948,3.6848,3.7028,3.7109,3.7484,3.7664,3.7307,3.7146,3.6774,3.6576,3.6957,3.7103,3.7847,3.8178,3.75,3.7177,0.907238095
NMC,19,E4-200,2.1,1.8324,5,35,30.54,3.7292,3.7453,3.7577,3.7403,3.731,3.7134,3.7016,3.7196,3.7282,3.7611,3.7841,3.7496,3.7326,3.7016,3.6728,3.709,3.7273,3.7965,3.8352,3.7695,3.736,0.872571429
NMC,20,E4-300,2.1,1.7794,5,35,29.65666667,3.7487,3.7651,3.7763,3.7589,3.7512,3.7335,3.7227,3.7406,3.7478,3.781,3.8017,3.7673,3.7527,3.7177,3.6954,3.7304,3.7462,3.8175,3.8516,3.7834,3.7565,0.847333333
NMC,21,E4-400,2.1,1.7229,5,35,28.715,3.7686,3.7853,3.793,3.7769,3.7704,3.7546,3.7459,3.7624,3.7679,3.8008,3.8163,3.7837,3.7723,3.7394,3.722,3.7546,3.7664,3.8327,3.8625,3.7983,3.776,0.820428571
NMC,22,E4-500,2.1,1.6562,5,35,27.60333333,3.7806,3.7965,3.8051,3.7887,3.7828,3.7686,3.7583,3.7754,3.7797,3.8129,3.8281,3.7961,3.7844,3.7515,3.7351,3.7673,3.7788,3.8433,3.8733,3.8085,3.7881,0.788666667
NMC,23,E4-600,2.1,1.5474,5,35,25.79,3.8064,3.8231,3.8296,3.8132,3.8079,3.7918,3.785,3.8017,3.8054,3.8392,3.8523,3.8185,3.8095,3.7788,3.7627,3.7965,3.8045,3.8674,3.8966,3.8324,3.8126,0.736857143
NMC,24,H3-100,2.1,1.8995,5,35,31.65833333,3.7124,3.7304,3.74,3.7217,3.714,3.6948,3.6852,3.7041,3.7115,3.7493,3.7667,3.732,3.7152,3.6805,3.6576,3.6935,3.7106,3.7816,3.8185,3.7472,3.7177,0.90452381
NMC,25,H3-200,2.1,1.8332,5,35,30.55333333,3.7279,3.7459,3.7565,3.7394,3.7298,3.7109,3.6997,3.718,3.7267,3.7608,3.7834,3.7484,3.731,3.6948,3.6703,3.7059,3.7258,3.798,3.8352,3.7689,3.7344,0.872952381
NMC,26,H3-400,2.1,1.7239,5,35,28.73166667,3.7673,3.7847,3.7927,3.776,3.7695,3.7521,3.7431,3.7599,3.7661,3.798,3.8166,3.7822,3.771,3.7363,3.7186,3.7527,3.7648,3.8312,3.8637,3.7968,3.7748,0.820904762
NMC,27,H3-500,2.1,1.6369,5,35,27.28166667,3.7847,3.802,3.8092,3.7918,3.7868,3.7689,3.7614,3.7788,3.7831,3.816,3.8324,3.798,3.7881,3.7558,3.7379,3.7726,3.7819,3.8476,3.8792,3.8104,3.7918,0.77947619
NMC,28,H3-600,2.1,1.5406,5,35,25.67666667,3.8073,3.8253,3.8312,3.8144,3.8092,3.7909,3.7844,3.802,3.8061,3.842,3.8544,3.8194,3.8104,3.7754,3.7614,3.7971,3.8048,3.8764,3.9009,3.8306,3.8138,0.733619048
NMC,29,H4-100,2.1,1.8972,5,35,31.62,3.7165,3.7338,3.7431,3.7255,3.718,3.7,3.6901,3.7087,3.7152,3.7524,3.7692,3.7341,3.7193,3.6833,3.6638,3.7,3.7146,3.7875,3.8194,3.7493,3.722,0.903428571
NMC,30,H4-200,2.1,1.8208,5,35,30.34666667,3.7351,3.7521,3.7624,3.7459,3.7369,3.7186,3.7081,3.7261,3.7335,3.7679,3.7878,3.7537,3.7385,3.7044,3.6808,3.7162,3.7326,3.8014,3.8374,3.7717,3.7416,0.867047619
NMC,31,H4-300,2.1,1.757,5,35,29.28333333,3.7602,3.7772,3.7862,3.7692,3.762,3.7441,3.7348,3.7518,3.7583,3.794,3.811,3.7769,3.7639,3.7289,3.709,3.7441,3.7574,3.824,3.8597,3.7924,3.7673,0.836666667
NMC,32,H4-400,2.1,1.6401,5,35,27.335,3.7893,3.8054,3.8132,3.7974,3.7912,3.7748,3.7667,3.7828,3.7878,3.8209,3.8361,3.8039,3.7927,3.7586,3.7441,3.7763,3.7868,3.8529,3.8817,3.8182,3.7961,0.781
NMC,33,H4-500,2.1,1.4317,5,35,23.86166667,3.8302,3.8479,3.8544,3.8371,3.8321,3.8138,3.8073,3.8253,3.829,3.8653,3.8783,3.8433,3.8333,3.7971,3.7841,3.82,3.8278,3.8978,3.9254,3.8557,3.8368,0.681761905
NMC,34,H4-600,2.1,1.286,5,35,21.43333333,3.8451,3.8631,3.8702,3.8523,3.847,3.8299,3.8216,3.8395,3.8439,3.8814,3.895,3.8581,3.8485,3.811,3.798,3.8352,3.843,3.9174,3.9434,3.8724,3.8516,0.612380952
NMC,35,I3-100,2.1,1.9383,5,35,32.305,3.7038,3.7211,3.7317,3.7131,3.705,3.6873,3.6762,3.6951,3.7028,3.7406,3.7589,3.7214,3.7062,3.6737,3.648,3.6864,3.7022,3.7775,3.8113,3.7434,3.7087,0.923
NMC,36,I3-200,2.1,1.8665,5,35,31.10833333,3.7189,3.7357,3.7484,3.7301,3.7208,3.705,3.6892,3.7081,3.7177,3.7552,3.7763,3.7413,3.722,3.6867,3.6585,3.6954,3.7168,3.7921,3.8293,3.7589,3.7251,0.888809524
NMC,37,I3-300,2.1,1.8076,5,35,30.12666667,3.7394,3.7577,3.7686,3.7506,3.7416,3.7236,3.7115,3.7304,3.7385,3.7751,3.7952,3.7599,3.7437,3.7069,3.6824,3.7202,3.7372,3.8113,3.8476,3.776,3.7478,0.860761905
NMC,38,I3-400,2.1,1.745,5,35,29.08333333,3.7605,3.7779,3.7865,3.7695,3.7627,3.7465,3.7351,3.7527,3.7586,3.7927,3.811,3.7769,3.7642,3.7317,3.709,3.7444,3.7574,3.829,3.86,3.7912,3.7686,0.830952381
NMC,39,I3-500,2.1,1.6856,5,35,28.09333333,3.772,3.7899,3.798,3.78,3.7744,3.7568,3.7472,3.7645,3.7701,3.8058,3.8219,3.7868,3.776,3.7397,3.7224,3.758,3.7689,3.8358,3.8702,3.8014,3.78,0.802666667
NMC,40,I3-600,2.1,1.6119,5,35,26.865,3.7946,3.8126,3.8191,3.8017,3.7968,3.7788,3.7713,3.789,3.793,3.8275,3.842,3.8076,3.7983,3.7633,3.7481,3.7834,3.7918,3.8585,3.8885,3.8188,3.8017,0.767571429
NMC,41,I4-100,2.1,1.8945,5,35,31.575,3.7137,3.731,3.7413,3.7233,3.7152,3.696,3.6864,3.7056,3.7127,3.7481,3.7679,3.732,3.7165,3.6786,3.6594,3.6979,3.7118,3.7872,3.8194,3.7478,3.7189,0.902142857
NMC,42,I4-200,2.1,1.8275,5,35,30.45833333,3.7289,3.7468,3.7574,3.7397,3.7307,3.7155,3.701,3.718,3.7276,3.7599,3.7844,3.7484,3.7323,3.6988,3.6718,3.7093,3.7267,3.7989,3.8358,3.7658,3.7357,0.870238095
NMC,43,I4-400,2.1,1.7245,5,35,28.74166667,3.7664,3.7834,3.7918,3.7751,3.7686,3.7518,3.7428,3.7599,3.7651,3.7996,3.8154,3.7819,3.7704,3.7363,3.718,3.7527,3.7642,3.8293,3.8628,3.7961,3.7741,0.821190476
NMC,44,I4-500,2.1,1.6775,5,35,27.95833333,3.7738,3.7909,3.7989,3.7825,3.776,3.7599,3.7506,3.7676,3.7726,3.8054,3.8225,3.7887,3.7779,3.7434,3.7267,3.7596,3.7717,3.8408,3.8693,3.803,3.7816,0.798809524
NMC,45,I4-600,2.1,1.5797,5,35,26.32833333,3.7992,3.8147,3.8231,3.8067,3.8014,3.7837,3.7769,3.7943,3.798,3.833,3.8461,3.812,3.8027,3.7689,3.7543,3.7884,3.7971,3.8668,3.8919,3.8234,3.8058,0.752238095
NMC,46,J1-100,2.1,1.9212,5,35,32.02,3.7112,3.7292,3.7391,3.7214,3.7131,3.6963,3.6848,3.7031,3.7109,3.7428,3.7655,3.7304,3.7143,3.6821,3.6579,3.6935,3.71,3.7775,3.8163,3.7465,3.7168,0.914857143
NMC,47,J1-200,2.1,1.8448,5,35,30.74666667,3.7289,3.7465,3.7571,3.7397,3.7307,3.7134,3.7013,3.7186,3.7279,3.7611,3.7837,3.7493,3.732,3.6994,3.6724,3.7087,3.727,3.7943,3.8352,3.7667,3.7354,0.87847619
NMC,48,J1-300,2.1,1.7948,5,35,29.91333333,3.7493,3.7664,3.7769,3.7599,3.7515,3.7341,3.7236,3.741,3.7484,3.7819,3.8023,3.7689,3.7534,3.7208,3.6966,3.731,3.7475,3.8141,3.8519,3.7856,3.7574,0.854666667
NMC,49,J1-400,2.1,1.7234,5,35,28.72333333,3.772,3.7878,3.7961,3.7803,3.7741,3.7574,3.7487,3.7655,3.7707,3.8023,3.8194,3.7872,3.7757,3.7431,3.7255,3.7586,3.7695,3.833,3.865,3.8023,3.7794,0.820666667
NMC,50,J1-500,2.1,1.6197,5,35,26.995,3.798,3.8144,3.8216,3.8054,3.7999,3.7831,3.776,3.7921,3.7965,3.8302,3.8436,3.8107,3.8011,3.7689,3.7537,3.7868,3.7955,3.8619,3.8882,3.8247,3.8048,0.771285714
NMC,51,J1-600,2.1,1.469,5,35,24.48333333,3.8169,3.8333,3.8405,3.8234,3.8185,3.8014,3.7949,3.812,3.8157,3.8501,3.8628,3.8293,3.8197,3.7856,3.7726,3.8073,3.8147,3.8833,3.9081,3.8408,3.8231,0.69952381
NMC,52,J2-100,2.1,1.9156,5,35,31.92666667,3.71,3.7282,3.7403,3.7205,3.7115,3.6923,3.6811,3.7013,3.7096,3.749,3.7689,3.7295,3.7127,3.6765,3.6511,3.691,3.7087,3.7825,3.825,3.7503,3.7155,0.912190476
NMC,53,J2-200,2.1,1.8418,5,35,30.69666667,3.7307,3.7496,3.7617,3.7425,3.7329,3.7137,3.7007,3.7199,3.7301,3.7673,3.7909,3.7527,3.7344,3.6972,3.6684,3.7084,3.7292,3.807,3.847,3.772,3.7379,0.877047619
NMC,54,J2-300,2.1,1.7876,5,35,29.79333333,3.7515,3.7695,3.7806,3.7624,3.7537,3.736,3.7239,3.7419,3.7506,3.7859,3.8079,3.7707,3.7552,3.7177,3.6948,3.7326,3.7493,3.8222,3.8616,3.7872,3.7596,0.851238095
NMC,55,J2-400,2.1,1.7164,5,35,28.60666667,3.7738,3.7903,3.7996,3.7822,3.776,3.7583,3.7493,3.767,3.7723,3.8085,3.824,3.789,3.7779,3.7416,3.7242,3.7589,3.771,3.8411,3.8727,3.803,3.7816,0.817333333
NMC,56,J2-500,2.1,1.5775,5,35,26.29166667,3.7952,3.8135,3.8206,3.8023,3.7971,3.78,3.7717,3.7893,3.794,3.8287,3.8445,3.8089,3.7986,3.763,3.7475,3.7828,3.7927,3.8656,3.8926,3.8228,3.8023,0.751190476
NMC,57,J2-600,2.1,1.4437,5,35,24.06166667,3.8231,3.8423,3.8485,3.8302,3.825,3.8079,3.7989,3.8178,3.8216,3.8594,3.8733,3.8364,3.8265,3.7887,3.7748,3.8123,3.8206,3.8966,3.9226,3.8476,3.8299,0.68747619
NMC,58,J3-200,2.1,1.8194,5,35,30.32333333,3.7363,3.754,3.7639,3.7465,3.7379,3.7208,3.709,3.7273,3.7354,3.7695,3.7906,3.7549,3.7394,3.7053,3.6811,3.7177,3.7341,3.8033,3.8417,3.7717,3.7431,0.866380952
NMC,59,J3-300,2.1,1.7594,5,35,29.32333333,3.7599,3.7772,3.7865,3.7689,3.7617,3.7441,3.7341,3.7524,3.7586,3.7943,3.812,3.7769,3.7636,3.7292,3.7078,3.7437,3.7574,3.8259,3.8619,3.7934,3.7673,0.837809524
NMC,60,J3-400,2.1,1.6817,5,35,28.02833333,3.7806,3.798,3.8048,3.7884,3.7828,3.7661,3.7583,3.7751,3.78,3.8135,3.8281,3.7952,3.7844,3.7534,3.7354,3.7692,3.7788,3.8461,3.8736,3.8079,3.7878,0.800809524
NMC,61,J3-500,2.1,1.4958,5,35,24.93,3.8191,3.8368,3.8433,3.8265,3.8209,3.8036,3.7971,3.8147,3.8185,3.8513,3.8665,3.8321,3.8225,3.7896,3.7741,3.8089,3.8175,3.887,3.9127,3.8433,3.8256,0.712285714
NMC,62,J3-600,2.1,1.301,5,35,21.68333333,3.8389,3.8575,3.864,3.8461,3.8408,3.824,3.816,3.8343,3.8383,3.874,3.8882,3.8513,3.842,3.8054,3.7924,3.8284,3.8371,3.9102,3.9369,3.8656,3.8454,0.61952381
NMC,63,J4-100,2.1,1.8809,5,35,31.34833333,3.7255,3.7406,3.7521,3.7344,3.7267,3.709,3.6994,3.7177,3.7245,3.7599,3.7779,3.7425,3.7282,3.6945,3.6734,3.71,3.7239,3.7893,3.8278,3.758,3.731,0.895666667
NMC,64,J4-200,2.1,1.8001,5,35,30.00166667,3.7481,3.7639,3.7744,3.7577,3.75,3.7326,3.7224,3.74,3.7472,3.7816,3.7999,3.7658,3.7515,3.7168,3.6963,3.732,3.7459,3.8144,3.8479,3.7825,3.7546,0.857190476
NMC,65,J4-400,2.1,1.6412,5,35,27.35333333,3.7955,3.8101,3.8185,3.803,3.7974,3.7813,3.7748,3.7906,3.7946,3.8268,3.8405,3.8092,3.7986,3.7692,3.7531,3.7853,3.7937,3.8538,3.8839,3.8206,3.802,0.78152381
NMC,66,J4-500,2.1,1.4674,5,35,24.45666667,3.825,3.8411,3.8482,3.8318,3.8268,3.8098,3.8033,3.8197,3.824,3.8575,3.8705,3.838,3.8281,3.7955,3.7816,3.8147,3.8231,3.8904,3.9152,3.8504,3.8312,0.698761905
NMC,67,J4-600,2.1,1.3856,5,35,23.09333333,3.8349,3.8519,3.8588,3.8417,3.8364,3.8209,3.8129,3.8306,3.834,3.8687,3.8817,3.8485,3.838,3.8058,3.7909,3.8256,3.833,3.9028,3.9276,3.8588,3.8411,0.659809524
NMC,1,D3-100,2.1,1.9155,5,40,36.48571429,3.7605,3.7785,3.7862,3.7682,3.762,3.7441,3.7357,3.754,3.7596,3.7958,3.811,3.7751,3.7636,3.7286,3.7109,3.7459,3.7586,3.8299,3.8597,3.7899,3.7664,0.912142857
NMC,2,D3-200,2.1,1.8499,5,40,35.23619048,3.7779,3.7949,3.8023,3.7859,3.7797,3.7624,3.7546,3.7717,3.7769,3.8092,3.8262,3.7927,3.781,3.7503,3.731,3.7661,3.776,3.8442,3.873,3.8051,3.7847,0.880904762
NMC,3,D3-300,2.1,1.8004,5,40,34.29333333,3.8011,3.8182,3.825,3.8082,3.803,3.7862,3.7794,3.7958,3.8005,3.834,3.8476,3.8141,3.8045,3.7741,3.7571,3.7903,3.7996,3.8668,3.8926,3.8265,3.8085,0.857333333
NMC,4,D3-400,2.1,1.7452,5,40,33.24190476,3.8101,3.8262,3.8327,3.8169,3.812,3.7958,3.7893,3.8058,3.8095,3.8414,3.8544,3.8234,3.8132,3.7834,3.7682,3.8011,3.8085,3.8718,3.8972,3.8337,3.8166,0.831047619
NMC,5,D3-500,2.1,1.6421,5,40,31.27809524,3.8237,3.8405,3.8467,3.8302,3.8253,3.8089,3.8023,3.8191,3.8225,3.856,3.8684,3.8352,3.8265,3.7943,3.7813,3.8144,3.8216,3.8842,3.9124,3.8467,3.8299,0.781952381
NMC,6,D3-600,2.1,1.5016,5,40,28.60190476,3.8467,3.8622,3.8699,3.8529,3.8482,3.8312,3.8247,3.842,3.8454,3.8798,3.8922,3.8581,3.8495,3.8147,3.8027,3.8374,3.8445,3.913,3.9378,3.8699,3.8523,0.715047619
NMC,7,D4-100,2.1,1.9134,5,40,36.44571429,3.7608,3.7775,3.7856,3.7686,3.7624,3.7459,3.7372,3.7543,3.7602,3.7946,3.8095,3.7754,3.7642,3.7329,3.7134,3.7472,3.7596,3.829,3.8566,3.7906,3.767,0.911142857
NMC,8,D4-200,2.1,1.8448,5,40,35.13904762,3.7779,3.7949,3.802,3.7856,3.78,3.7633,3.7555,3.7726,3.7772,3.8101,3.8253,3.7927,3.7816,3.7487,3.7329,3.7667,3.7763,3.8442,3.8709,3.8073,3.785,0.87847619
NMC,9,D4-300,2.1,1.7955,5,40,34.2,3.803,3.8197,3.8259,3.8101,3.8051,3.7887,3.7819,3.7983,3.8023,3.8355,3.8482,3.8157,3.8067,3.7738,3.7602,3.793,3.8014,3.8678,3.8922,3.8278,3.8098,0.855
NMC,10,D4-400,2.1,1.7384,5,40,33.11238095,3.8123,3.8281,3.834,3.8188,3.8144,3.7983,3.7924,3.8079,3.8113,3.8405,3.8547,3.8247,3.8157,3.7844,3.772,3.8033,3.8104,3.873,3.8957,3.8355,3.8185,0.827809524
NMC,11,D4-500,2.1,1.6765,5,40,31.93333333,3.8216,3.8368,3.843,3.8275,3.8234,3.8076,3.8014,3.8172,3.8203,3.8523,3.864,3.8324,3.8247,3.794,3.781,3.8123,3.8194,3.8811,3.9053,3.8439,3.8275,0.798333333
NMC,12,D4-600,2.1,1.6112,5,40,30.68952381,3.8349,3.851,3.8569,3.8411,3.8368,3.8206,3.8144,3.8309,3.834,3.8647,3.878,3.8464,3.8377,3.8079,3.7943,3.8262,3.833,3.8969,3.9198,3.8563,3.8411,0.767238095
NMC,13,E3-200,2.1,1.8787,5,40,35.7847619,3.7704,3.7862,3.7943,3.7788,3.7723,3.758,3.7475,3.7642,3.7692,3.8017,3.8169,3.7856,3.7735,3.7416,3.7245,3.7574,3.7682,3.8324,3.8619,3.8008,3.7769,0.894619048
NMC,14,E3-300,2.1,1.8272,5,40,34.80380952,3.7965,3.8123,3.8191,3.8036,3.7983,3.7831,3.7751,3.7909,3.7952,3.8278,3.8408,3.8107,3.7999,3.7682,3.754,3.7856,3.7943,3.8544,3.8845,3.8222,3.8036,0.870095238
NMC,15,E3-400,2.1,1.7676,5,40,33.66857143,3.8082,3.8225,3.8302,3.8147,3.8104,3.7952,3.7884,3.8042,3.8079,3.8383,3.851,3.8203,3.8116,3.7806,3.7682,3.7986,3.8067,3.8687,3.8926,3.8315,3.8147,0.841714286
NMC,16,E3-500,2.1,1.6929,5,40,32.24571429,3.8203,3.8361,3.842,3.8265,3.8219,3.8064,3.8005,3.816,3.8194,3.851,3.8631,3.833,3.8231,3.7918,3.7797,3.8116,3.8188,3.878,3.905,3.8426,3.8265,0.806142857
NMC,17,E3-600,2.1,1.5726,5,40,29.95428571,3.8417,3.8581,3.8634,3.8476,3.8433,3.8275,3.8213,3.8374,3.8411,3.8733,3.8851,3.8529,3.8445,3.8123,3.8005,3.833,3.8402,3.905,3.9276,3.8631,3.8473,0.748857143
NMC,18,E4-100,2.1,1.9052,5,40,36.28952381,3.7599,3.7748,3.785,3.7679,3.7614,3.7437,3.7357,3.7531,3.7589,3.7943,3.8092,3.7757,3.763,3.732,3.7115,3.7456,3.758,3.824,3.8569,3.7893,3.7661,0.907238095
NMC,19,E4-200,2.1,1.8324,5,40,34.90285714,3.7794,3.7965,3.8036,3.7875,3.7816,3.7645,3.7568,3.7735,3.7782,3.8104,3.8268,3.7937,3.7831,3.749,3.7335,3.7658,3.7772,3.8448,3.873,3.8076,3.7862,0.872571429
NMC,20,E4-300,2.1,1.7794,5,40,33.89333333,3.8054,3.8209,3.829,3.8123,3.8073,3.7909,3.7834,3.8002,3.8042,3.8361,3.851,3.8185,3.8089,3.7769,3.7617,3.7949,3.8036,3.8671,3.8957,3.8306,3.8123,0.847333333
NMC,21,E4-400,2.1,1.7229,5,40,32.81714286,3.816,3.8318,3.8383,3.8225,3.8178,3.8023,3.7958,3.812,3.8157,3.8461,3.8597,3.8281,3.8191,3.7875,3.7748,3.8073,3.8144,3.8771,3.9025,3.8392,3.8222,0.820428571
NMC,22,E4-500,2.1,1.6562,5,40,31.54666667,3.8262,3.8417,3.8485,3.8324,3.8281,3.8123,3.8061,3.8219,3.8259,3.8554,3.8696,3.838,3.8293,3.8002,3.7853,3.8172,3.825,3.8873,3.9121,3.8501,3.8324,0.788666667
NMC,23,E4-600,2.1,1.5474,5,40,29.47428571,3.8445,3.8609,3.8671,3.8507,3.8461,3.8299,3.824,3.8405,3.8439,3.8755,3.8885,3.8557,3.8473,3.8144,3.8027,3.8358,3.843,3.905,3.9319,3.8687,3.8501,0.736857143
NMC,24,H3-100,2.1,1.8995,5,40,36.18095238,3.7608,3.7785,3.7859,3.7686,3.7627,3.7444,3.7366,3.7546,3.7596,3.7937,3.8101,3.7757,3.7639,3.7307,3.7121,3.7481,3.7589,3.8284,3.8578,3.7887,3.7673,0.90452381
NMC,25,H3-200,2.1,1.8332,5,40,34.91809524,3.7782,3.7952,3.8027,3.7865,3.78,3.763,3.7552,3.7723,3.7769,3.8113,3.8262,3.7924,3.7816,3.7478,3.7317,3.7645,3.776,3.8448,3.8727,3.8067,3.7853,0.872952381
NMC,26,H3-400,2.1,1.7239,5,40,32.83619048,3.8151,3.8321,3.838,3.8213,3.8172,3.7999,3.794,3.8101,3.8141,3.8482,3.8597,3.8278,3.8185,3.7853,3.7726,3.8061,3.8132,3.8808,3.9037,3.8374,3.8216,0.820904762
NMC,27,H3-500,2.1,1.6369,5,40,31.17904762,3.8281,3.8451,3.8507,3.8343,3.8296,3.8132,3.8064,3.8234,3.8268,3.8612,3.8727,3.8402,3.8309,3.7977,3.7847,3.8182,3.8259,3.8938,3.9167,3.8507,3.834,0.77947619
NMC,28,H3-600,2.1,1.5406,5,40,29.3447619,3.8457,3.8637,3.869,3.8519,3.8479,3.8312,3.8237,3.8414,3.8448,3.8805,3.8916,3.8575,3.8488,3.8138,3.8023,3.8371,3.8439,3.9109,3.9366,3.8684,3.8519,0.733619048
NMC,29,H4-100,2.1,1.8972,5,40,36.13714286,3.7658,3.7825,3.7903,3.7732,3.7673,3.75,3.7419,3.7583,3.7645,3.7992,3.8135,3.7806,3.7689,3.7341,3.7189,3.7534,3.7636,3.8265,3.86,3.793,3.772,0.903428571
NMC,30,H4-200,2.1,1.8208,5,40,34.68190476,3.7862,3.802,3.8098,3.7934,3.7878,3.7729,3.7636,3.78,3.7847,3.8175,3.8324,3.7992,3.7893,3.7558,3.7413,3.7744,3.7834,3.8501,3.8767,3.812,3.7927,0.867047619
NMC,31,H4-300,2.1,1.757,5,40,33.46666667,3.816,3.8324,3.8386,3.8228,3.8178,3.8011,3.794,3.8104,3.8144,3.8482,3.8609,3.8284,3.8191,3.7856,3.7726,3.8058,3.8135,3.8805,3.9053,3.8423,3.8225,0.836666667
